Gene	CD10	CD31	CD45	EPCAM
HOXA6	4.931853269	2.320963895	1.509313085	3.516450773
HOXA7	7.474602492	9.10153442	1.645870299	3.786907743
HOXA9	1.456561376	2.149110938	1.59564778	2.033040162
HOXA-AS2	8.458355402	8.665403313	2.008541808	3.892573213
HOXB2	18.45184275	1.982266052	3.609100953	3.302535349
HOXB3	31.30745391	4.108438239	3.026312319	5.417419539
HOXB4	5.073208476	1.7524648	1.967599316	1.715744791
HOXB5	20.14924704	4.136406206	1.842797092	2.747976516
HOXB6	13.44071223	2.636082857	2.861198428	3.297724783
HOXB7	7.0269429	1.992674772	2.863311596	6.74538703
HOXB9	1.500453507	1.347731514	1.483322158	2.27330474
HOXB-AS1	2.572635343	1.370921117	2.083414656	1.833271943
HOXB-AS2	2.233504603	1.265509312	1.617881976	1.522437914
HOXB-AS3	13.61009969	1.840354491	1.682491322	2.584052612
HOXC10	1.725004239	1.344044669	1.809434953	4.739332454
HOXC11	1.449768898	1.232505402	1.570298702	1.877726371
HOXC12	1.394732431	1.266586211	1.561517522	1.632277747
HOXC13	1.49517189	1.343391375	1.581080245	2.658179569
HOXC13-AS	1.445079353	1.242085653	1.555970539	1.806726682
HOXC4	3.804040005	1.665368751	2.4819588	2.777097703
HOXC6	2.962204816	1.295902507	1.536723516	2.557932838
HOXC8	1.676578638	1.23788905	1.669513739	1.882461764
HOXC9	1.698631995	1.32132004	1.50532976	2.534945325
HOXD1	1.694591205	3.69520692	1.714284917	8.132464651
HOXD10	1.504846053	4.3824656	1.532279871	3.372348126
HOXD11	1.698091824	1.90919432	1.659144112	3.859679458
HOXD13	1.419323437	1.266146475	1.447995994	2.140437448
HOXD3	1.484080304	3.502855397	1.614787622	1.826593468
HOXD4	1.391369102	2.533167388	1.455387688	1.540240978
HOXD8	1.811788802	11.48305584	1.63773586	2.630044424
HOXD9	1.45255515	9.905001375	1.492053097	2.471690672
HOXD-AS2	1.4273343	2.022800953	1.471139997	1.498880328
HP	2.420585418	7.110073092	3.913727427	31.78052558
HP1BP3	128.9892975	120.6977601	66.04298546	127.0528974
HPCAL1	16.98342974	48.55922722	33.81169892	36.11188481
HPDL	1.576620617	1.347166452	1.60495974	2.480464839
HPGD	4.41203574	33.47900467	11.40024616	18.14726375
HPGDS	1.856914259	1.496563336	14.37627679	1.490692172
HPN	2.107804265	1.837225486	1.912475708	14.11282584
HPR	1.582772406	2.137432647	1.800452891	2.075779586
HPRT1	11.51501091	12.93198583	7.510214922	24.29130523
HPS1	18.61635399	15.70571327	20.56823318	26.35829102
HPS3	16.66231572	21.74214813	15.88791294	40.43440042
HPS4	12.84655687	11.98496834	12.74915271	32.9267121
HPS5	10.99035291	9.108769822	15.9635725	15.51980556
HPS6	3.547053971	3.485971434	3.180939568	6.171056205
HPSE	2.023991626	3.123205632	4.968674017	4.837604541
HPSE2	2.672570118	1.55155249	1.949467369	1.443212498
HPVC1	1.351965419	1.329115616	1.730549428	1.316648316
HPX	2.777866987	2.454788757	2.004036562	3.549963933
HPYR1	1.364164673	1.328907581	1.465077061	1.336511029
HR	3.342352753	1.677240462	2.00391228	3.671130456
HRAS	16.11227872	18.66244337	8.807752618	39.54187808
HRASLS	1.613280043	1.812475477	1.59580431	3.267542948
HRASLS2	1.533496188	1.271399821	1.651088437	3.234487952
HRASLS5	2.03300036	1.414048035	1.882709286	2.688040857
HRC	1.992665357	1.729570929	1.818849149	1.791334306
HRCT1	2.029942405	4.085329623	1.504881364	1.994643429
HRG	1.382256288	1.41241683	2.287212397	1.505363392
HRH1	8.49492893	19.53751884	2.543085626	5.708332925
HRH2	2.098104478	1.406534099	4.86619112	1.53959139
HRK	1.387898602	1.307643936	1.627863383	1.793973831
HRNR	2.638488413	1.421206368	1.61092191	1.885017348
HRSP12	10.56042049	8.18770727	3.416318171	24.45661594
HS1BP3	7.602060757	6.277534664	5.287218361	10.27458103
HS2ST1	19.32053662	11.86817771	7.003696169	18.33763955
HS3ST1	2.041221482	3.699280116	3.188405532	8.501846014
HS3ST2	2.59630522	1.581115165	4.229939922	1.445785373
HS3ST3A1	9.477121865	1.399211366	3.597104699	1.998443521
HS3ST3B1	5.607933592	1.440693658	4.400702259	2.356369121
HS3ST4	1.418651479	1.346640236	1.640642791	1.467750366
HS3ST5	1.427018865	1.253298389	1.543145654	1.83150742
HS3ST6	1.338199394	1.225722566	1.423458801	2.233584475
HS6ST1	17.22416136	6.586396727	6.716125463	18.12390181
HS6ST2	3.559458907	1.880280995	2.283181742	20.04567178
HS6ST2-AS1	1.354553594	1.231284856	1.412729662	1.463770495
HS6ST3	1.354165812	1.345293309	1.527617199	1.42035564
HSBP1	32.43104361	30.00859465	13.78582551	65.40452069
HSBP1L1	9.078606894	8.589028381	6.151395019	30.27639773
HSBP1P2	1.333805026	1.237940113	1.412729662	1.299125513
HSCB	14.69787279	9.892585866	6.538657195	20.87438062
HSD11B1	34.00244353	1.663094639	3.42957263	1.684388896
HSD11B1L	2.85111613	2.455053626	1.928012897	3.979355662
HSD11B2	5.570337177	1.670856641	3.385884523	8.492419038
HSD17B1	5.284879368	4.31132787	2.725096459	6.04948947
HSD17B10	31.60733827	21.13355116	12.69588268	53.70504062
HSD17B11	32.92539525	37.47888848	21.82538286	47.19427055
HSD17B12	68.14185276	62.85844258	24.78154826	102.6777827
HSD17B13	1.775907405	1.778127639	1.656992702	2.439447995
HSD17B14	6.33631514	4.950950834	5.280694781	4.302161149
HSD17B2	2.738587237	2.599878218	1.924779313	4.676834068
HSD17B3	1.694059525	1.579876644	1.723615826	2.349521378
HSD17B4	129.4992589	94.09979942	80.40345799	216.0543251
HSD17B6	5.076921217	1.448843667	1.789992589	9.282599032
HSD17B7	7.507136235	7.142904235	7.548420821	24.82122176
HSD17B7P2	2.674532271	2.820417405	3.621661427	5.114510769
HSD17B8	4.178273119	3.996304592	5.886001393	16.57826039
HSD3B1	1.426463906	1.478678474	1.874669686	1.439718032
HSD3B2	1.535839175	1.724963231	2.034242196	1.441299342
HSD3B7	11.95409691	6.561474157	10.86026723	9.852197748
HSD3BP2	1.463099807	1.441828301	1.506991336	1.312387657
HSD3BP3	1.355181409	1.24001143	1.579743535	1.307186616
HSD3BP5	2.098775965	1.379119684	1.647480187	1.516992375
HSD52	1.403447614	1.518379799	1.631222854	1.396429865
HSDL1	9.171797059	8.362905511	5.505095078	16.35954544
HSDL2	15.33147781	14.2614188	7.221283303	32.66547396
HSF1	31.64851711	39.06575675	19.93632695	47.5019163
HSF2	6.525497927	7.087854949	3.940206257	11.02109957
HSF2BP	2.809592765	1.519583569	1.780738924	2.906678079
HSF4	6.189548929	2.645933999	3.841772409	10.62932799
HSF5	1.383971704	1.2938169	1.742349958	1.364065291
HSFX2	1.711175269	1.675577506	1.603662575	1.857836122
HSFY2	1.449643407	1.411247668	1.542409558	1.435771913
HSH2D	1.756606276	2.660896816	11.72133488	5.564856472
HSP90AA1	859.7018388	719.2173883	531.2961535	1174.245441
HSP90AA2P	1.481055012	1.59159908	1.82766447	1.449700397
HSP90AA4P	1.360553261	1.27811255	1.494733858	1.303158522
HSP90AB1	795.1242445	886.173228	430.8370159	1878.029922
HSP90AB2P	1.694232977	1.557551417	1.764679875	1.768663071
HSP90AB3P	1.3848391	1.324366659	1.654432533	1.470295483
HSP90AB4P	2.030183046	2.7318723	3.870509194	2.544106151
HSP90AB6P	1.336368732	1.307971404	1.5221726	1.351644935
HSP90B1	726.7391509	737.3694134	366.4898521	1144.761322
HSP90B2P	1.780932295	2.049290259	2.194980941	2.405756659
HSPA12A	8.977290337	2.294808691	1.600881515	2.801840324
HSPA12B	2.919689088	28.12841038	1.590244586	1.583950098
HSPA13	22.43068622	11.93606688	9.386675198	13.31867652
HSPA14	17.93780036	17.91754294	9.906921813	33.45335961
HSPA1A	1816.30707	1241.740816	827.4739688	1320.143437
HSPA1B	757.445465	560.7563082	382.2902702	670.9063776
HSPA1L	3.228222094	3.843052906	4.256287617	4.218389431
HSPA2	16.96222442	21.31265454	5.213459902	12.74303847
HSPA4	64.93848521	69.60316352	37.98834676	157.9921784
HSPA4L	4.543107075	3.166541421	2.195167798	11.0626552
HSPA5	408.1743845	311.4777197	168.6897007	652.7880979
HSPA6	45.68716703	34.84031743	50.54954282	60.6715123
HSPA7	8.166982314	2.880829849	11.48627184	4.517249147
HSPA8	1081.919007	989.7018065	528.7959255	1188.351772
HSPA8P1	1.35636771	1.369699162	1.476755635	1.410204038
HSPA8P13	1.355792389	1.239844091	1.412729662	1.299125513
HSPA8P15	1.44725612	1.417457086	1.554224595	1.486514493
HSPA8P4	2.212695572	1.848871149	1.478834267	1.700406468
HSPA8P5	1.365860958	1.255966039	1.509148697	1.39960535
HSPA9	89.3312337	74.05771934	64.90019614	159.5833178
HSPA9P1	1.411391449	1.364486373	1.718260826	1.849152442
HSPB1	403.0984078	277.1442506	131.6908587	679.702705
HSPB11	13.75891509	11.325399	10.13110237	23.80771939
HSPB2	9.837459923	1.300637708	1.575625789	1.42372869
HSPB2-C11orf52	2.441555973	1.295943539	1.412729662	1.495516391
HSPB3	1.953712575	1.227012023	1.412729662	1.644273707
HSPB6	16.47269337	1.66895461	1.606152976	1.761421927
HSPB7	4.807015458	1.406192896	1.599082538	1.689587498
HSPB8	21.32860642	38.60455982	2.687820954	17.17704939
HSPB9	1.444902715	1.394493592	1.671024933	1.512196657
HSPBAP1	8.047211238	7.593893499	9.559969841	11.64331085
HSPBP1	11.86897054	8.555239641	6.845817779	22.63997043
HSPC047	1.441885533	1.517618671	1.532379076	1.513829893
HSPD1	229.9948219	189.5924679	183.0929151	536.8670917
HSPD1P1	1.335541354	1.36568123	1.73029727	1.328766388
HSPD1P10	1.463297787	1.31703727	1.866172306	1.625752709
HSPD1P11	4.13939921	1.679296459	2.669031427	3.378926605
HSPD1P2	1.344701247	1.292543483	1.643234784	1.331330698
HSPD1P3	1.577611943	1.437770933	1.829284957	1.36373812
HSPD1P5	1.488212384	2.180158726	2.239038782	1.47567912
HSPD1P6	1.620726762	1.44304256	1.826942238	1.41854799
HSPD1P8	1.351217322	1.266028174	1.671538898	1.333468497
HSPD1P9	1.39013164	1.483089763	1.843515734	1.465871508
HSPE1	129.1598761	97.90657007	79.73674148	251.0150609
HSPE1-MOB4	2.735301514	2.801994538	2.43337893	4.817105433
HSPE1P10	1.333805026	1.22820685	1.412729662	1.299125513
HSPE1P11	1.652991642	2.514564747	2.247358523	2.345546196
HSPE1P13	1.696101934	1.596520419	1.781965029	2.168693514
HSPE1P14	1.333805026	1.220896387	1.430949095	1.299125513
HSPE1P18	1.353142828	1.220896387	2.122135548	1.299125513
HSPE1P2	1.374976767	1.381470064	1.723631622	1.598800096
HSPE1P21	1.547565645	1.220896387	1.443869965	1.446649606
HSPE1P26	1.633273784	1.570122912	2.141263409	1.582919392
HSPE1P28	1.760355813	1.51215055	1.52662118	2.268772525
HSPG2	101.5895908	470.1587979	7.073691028	32.35873039
HSPH1	155.4684779	125.8377047	159.202985	167.070058
HTATIP2	24.14070469	19.91229227	13.70911613	63.32034393
HTATSF1	53.73882832	39.05543607	22.31588707	105.9730765
HTATSF1P2	1.978205961	1.706951397	3.445200479	1.988970872
HTN3	1.363100733	1.477500935	1.654104561	1.348571175
HTR1B	2.546903746	1.427112589	1.706179033	1.545051927
HTR1D	1.6813143	1.542322577	1.638272095	2.576568987
HTR1DP1	1.996229736	1.734952547	2.477728368	2.522559456
HTR1E	1.342355004	1.270702359	1.679692018	1.362298489
HTR1F	1.562594213	1.427517224	1.467267667	1.602126034
HTR2A	3.354572717	1.295599109	1.554409732	1.495965418
HTR2A-AS1	1.390529338	1.246655463	1.55597659	1.299125513
HTR2B	4.201928846	2.790485602	2.171433043	3.606530824
HTR3A	1.597066507	1.318087192	1.599447471	2.190322634
HTR3B	1.34404711	1.220896387	1.429149847	1.3379005
HTR3C	1.339587501	1.656367485	1.412729662	1.314897255
HTR4	1.505647351	1.337036283	1.795567505	1.369717758
HTR5A	1.350797107	1.341428	1.479717949	1.306333069
HTR5BP	1.452748719	1.444571352	1.829235517	1.54173081
HTR7	1.753515054	1.507149895	2.437270834	1.838964064
HTR7P1	2.525212213	3.730412527	2.27504345	3.126963489
HTRA1	251.7267821	310.9918011	8.035811447	22.39560606
HTRA2	20.96298254	19.25447207	6.487421374	21.01394859
HTRA3	152.8541294	5.159156394	2.071198061	2.473576154
HTRA4	1.508954225	1.337765871	3.263549779	1.550039265
HTT	17.88201626	21.5664908	20.91039547	25.07025904
HULC	1.409172986	1.287128159	1.537961599	1.50609074
HUNK	3.166807408	1.383632359	1.811757535	4.298653558
HUS1	16.97908626	23.71857451	16.55530453	34.68193922
HUS1B	1.570668074	1.77049569	1.579507141	1.880049002
HUWE1	94.49352263	87.95271711	57.63570341	150.1435758
HVCN1	7.113777593	8.677867055	18.24478532	2.510874813
HYAL1	2.173147902	25.54387974	2.059952171	6.706645393
HYAL2	20.27051667	426.8631605	6.090427712	33.43700527
HYAL3	2.84240454	4.084109052	3.425019924	5.102992787
HYDIN	4.761588872	2.078840772	2.605409618	9.637741145
HYDIN2	2.27094446	1.407575542	1.605934386	2.089112393
HYI	19.53053705	14.60031719	8.705328118	27.68683738
HYKK	3.376663176	3.681666346	2.140064476	4.921124534
HYLS1	3.345153845	3.699403781	2.310840122	7.16777681
HYOU1	43.18136499	40.52150928	32.60701354	88.26165107
HYPK	10.54050457	13.96665748	8.399617258	18.41557307
HYPM	1.333805026	1.246532561	1.459069468	1.420734361
IAH1	34.84893162	20.89636924	20.50033544	46.71006081
IARS	47.84616596	38.29946584	24.74156278	74.4097268
IARS2	28.7541589	28.56163513	13.16090504	69.37264911
IBA57	2.570737532	3.455042183	2.704232466	3.266794449
IBA57-AS1	1.566323537	1.784568675	2.117505364	1.978906699
IBSP	3.834334986	1.264709727	1.82335188	1.785669028
IBTK	29.53954805	17.93762201	13.93364846	36.3193425
ICA1	3.060866828	40.39493748	7.176825598	29.48616708
ICA1L	4.268091174	4.057663727	3.01001747	4.437203335
ICAM1	136.5024774	354.7176266	109.9772548	118.9328819
ICAM2	4.744222397	191.8458114	13.59936874	6.524180685
ICAM3	6.508249466	9.087189371	20.47276335	5.443041539
ICAM4	1.747389801	2.163048331	2.224775843	4.36157924
ICAM5	2.686005602	4.46857532	4.369862926	3.245153005
ICE1	22.00794363	19.85207975	12.73263389	40.31138604
ICE2	33.46791951	45.94518754	17.99729616	62.65643271
ICK	17.3470802	9.397900706	5.635051575	28.1845224
ICMT	42.37509972	36.29257972	11.05683927	54.04654432
ICOS	1.541343935	1.418532521	17.52159762	1.49596943
ICOSLG	5.087319493	2.363500077	11.0872014	2.797292528
ICT1	18.05174615	14.74211399	8.773824751	44.34091576
ID1	77.82386258	245.1907999	7.501149539	144.0885004
ID2	78.15668805	80.07562056	81.49262945	40.99168104
ID2-AS1	1.777638918	2.021439235	1.814245222	2.228247815
ID3	82.52957014	154.8761187	12.26452922	24.81293412
ID4	14.20244419	1.912722779	1.720590067	7.973907389
IDE	21.62371441	18.50811682	11.10688591	35.28217524
IDH1	37.00479141	26.4139382	27.08804691	149.0858325
IDH1-AS1	1.773937851	1.421845377	1.529124121	2.712238452
IDH2	20.8974244	21.4855402	22.00680965	53.51752391
IDH3A	25.73472044	24.58514338	11.62278981	39.68525642
IDH3B	31.49778221	28.69004201	17.70556394	51.27320778
IDH3G	32.46575127	31.8644997	24.84087718	50.45370834
IDI1	31.45223826	51.93288756	39.29115928	123.8100938
IDI2-AS1	2.253411474	3.464666434	3.161507309	4.588908535
IDNK	5.350818469	4.483883824	5.344471083	9.158316506
IDO1	6.996719394	45.85073277	10.74850299	9.250615122
IDO2	1.437406937	1.541981314	2.065569609	1.580928716
IDS	80.4459861	28.93605281	86.72528344	88.07615899
IDUA	7.366054136	5.258529262	6.300862361	6.156323478
IER2	265.8928948	344.8082023	147.5536997	276.5659485
IER3	433.4285131	336.1169508	311.4278095	465.9819346
IER3IP1	10.59645026	10.22488315	3.760754126	12.17524243
IER5	18.56845345	20.42250873	25.13200024	41.74581157
IER5L	8.27103976	7.439527138	3.085834736	5.867002138
IFFO1	11.34329794	9.950581708	12.00265834	2.263192933
IFFO2	9.20082088	10.1745754	6.949183926	17.79863558
IFI16	130.7931017	181.4614307	72.80136605	69.8708921
IFI27	113.5262741	1098.234477	64.86008051	352.4339388
IFI27L1	7.592555679	12.16988535	5.583751015	13.95019514
IFI27L2	55.78427949	21.4505639	21.07193075	20.45025359
IFI30	58.3968502	25.61588501	768.9054939	65.96021839
IFI35	16.64681159	14.94006871	10.1486097	14.74788272
IFI44	30.54620234	82.14164584	22.6108755	35.2407644
IFI44L	11.78573428	37.96408799	14.39528984	11.65351818
IFI6	112.9266365	101.4225843	80.83559605	124.7457642
IFIH1	17.09497947	28.75147105	14.43879722	26.42935424
IFIT1	17.93527156	21.01055525	9.228889083	15.03139631
IFIT1B	1.420533246	1.447894284	1.51436066	1.483456587
IFIT1P1	1.375168307	1.354893926	1.775782368	1.497706101
IFIT2	13.49385265	12.15138572	10.82885034	8.205323247
IFIT3	28.17177066	31.70555936	12.45691924	17.636129
IFIT5	14.60964348	12.27837003	4.242391539	11.09293392
IFITM1	193.0990612	319.0729062	41.3586265	149.3451887
IFITM10	2.527730983	1.643981296	9.716332302	3.914687761
IFITM2	447.0187523	685.817146	143.8934629	138.545001
IFITM3	1535.438732	2541.352497	144.2754913	734.9011891
IFITM4P	1.687902218	1.293682199	1.72831674	1.388848844
IFITM5	1.43445432	1.307995662	1.634093232	1.473334836
IFITM9P	1.360357009	1.220896387	1.412729662	1.425036232
IFNA20P	1.716444953	1.969980047	1.957956179	1.835505278
IFNAR1	36.225598	43.1701784	23.46078504	47.77072354
IFNAR2	22.13934284	46.93451811	21.55444484	25.84930543
IFNE	1.614530864	1.258699698	1.494616401	1.879543655
IFNG	1.436093601	1.258742931	8.888789765	1.384570959
IFNG-AS1	1.358536985	1.622093145	3.233776521	1.330874633
IFNGR1	37.33969693	104.1431874	33.83923896	60.57076746
IFNGR2	39.01426842	45.81139181	44.20666285	73.4885047
IFNK	1.651578143	1.570431573	3.142499027	1.682243915
IFNL1	1.34625825	1.274659607	1.481295639	1.409051454
IFNLR1	1.741410436	1.463489	3.761303138	5.092776412
IFNWP19	1.615048023	1.28355587	1.565796549	1.809886232
IFRD1	59.24375392	56.48656553	45.36376673	79.72301449
IFRD2	12.82880184	16.95465085	8.184785365	27.14796866
IFT122	15.66757954	11.89927211	8.356830985	17.20228462
IFT140	7.615223385	4.780708781	2.787241989	10.50423389
IFT172	14.62801242	9.925902685	7.444781911	23.2848233
IFT20	33.88708939	42.2762782	16.1246114	45.88101147
IFT22	20.11307627	8.245724719	2.951583857	31.44727057
IFT27	12.70974012	10.6323433	8.197069781	25.93758839
IFT43	26.85217622	27.50199354	6.376701779	41.57993991
IFT46	16.29565769	12.14421514	5.81004568	24.93828716
IFT52	23.40743796	15.5038613	6.878609051	22.33851539
IFT57	43.2125942	18.8035407	10.52930261	72.03735686
IFT74	9.896770765	6.846684268	4.089122362	12.84404715
IFT80	10.92094247	7.125291978	4.309345677	16.82378658
IFT81	11.39256329	6.858964149	2.83878613	13.07715938
IFT88	8.034689633	9.637388276	3.806132359	9.548942734
IGBP1	49.1047053	35.34271709	21.98629482	77.92812964
IGBP1-AS1	1.427511793	1.402029583	1.7079759	1.618801295
IGBP1P1	1.609378041	1.376139247	1.841824142	1.552760787
IGBP1P4	1.393727945	1.282263948	1.462351192	1.701655746
IGBP1P5	1.350509951	1.286164853	1.52260743	1.299125513
IGDCC3	1.456650693	1.40241113	1.487112333	1.732403542
IGDCC4	13.76483061	1.428741825	1.544839945	1.804233394
IGF1	25.46358485	10.49746711	5.775407917	2.894934979
IGF1R	51.37742543	27.27760188	6.698381822	53.44639893
IGF2	26.26439252	28.33409463	2.450670666	8.770574105
IGF2BP1	1.545704336	1.430942575	1.497406416	2.410464672
IGF2BP2	19.10833438	11.72929555	6.025225527	29.49789083
IGF2BP2-AS1	2.316581927	2.260543008	1.65233737	4.411975395
IGF2BP3	3.933432007	4.913208444	3.739042349	15.3299089
IGF2R	31.2471059	23.12199743	23.60087476	41.07972274
IGFALS	1.348716171	1.266165289	1.469010006	1.63123013
IGFBP1	1.405869815	1.484930799	1.444175703	1.520088421
IGFBP2	44.61583729	23.15473605	5.194630734	69.40345516
IGFBP3	211.9803365	356.7811047	8.846063431	121.9117021
IGFBP4	541.783814	866.5435238	15.39104627	144.4598101
IGFBP5	388.6136912	88.38284307	3.584973295	23.06779473
IGFBP6	76.74570314	5.993072436	2.43290337	13.41879376
IGFBP7	780.3291888	1428.289355	11.35532212	39.35187961
IGFBPL1	1.532044728	1.257612185	1.465493086	2.243125249
IGFL1	1.708648379	1.262261306	1.611485751	2.95146647
IGFL1P1	1.930867148	1.233179593	1.458742793	1.840027704
IGFL2	7.696758405	1.522705821	2.100905405	2.475817381
IGFL3	2.192502733	1.236761637	1.432534187	1.744196644
IGFL4	1.695950304	1.422160631	1.592797246	2.343522101
IGFLR1	3.048662754	3.394841221	30.31777696	4.299905829
IGFN1	2.016403888	1.541183784	2.168628242	1.564860345
IGHA1	16.67237034	3070.82801	4401.006736	10.40610548
IGHA2	3.481477898	122.7960931	263.4958408	2.348442769
IGHD	1.987647359	23.01265963	17.05422257	1.458668265
IGHE	1.333805026	1.321826539	2.17337632	1.38168789
IGHEP2	2.630342665	2.053047532	2.882087923	2.458085671
IGHG1	9.722168427	956.9207755	3118.007782	8.692094707
IGHG2	2.478941522	291.2923437	636.580804	3.790961457
IGHG3	3.374273674	211.9294225	581.9545341	2.467260417
IGHG4	2.472358671	27.52149253	79.11776377	3.741699267
IGHGP	1.629058271	11.3018662	30.71487121	1.563147523
IGHM	4.045641596	96.8548692	246.4885367	3.629109206
IGHMBP2	5.3130134	5.329543112	5.331459341	9.149550607
IGHV1-12	1.333805026	1.249566789	1.412729662	1.299125513
IGHV1-18	1.495080021	14.16563691	23.74135744	1.325789491
IGHV1-2	1.588469481	9.135862008	18.18160268	1.456767361
IGHV1-24	1.600282014	10.64594778	15.79751974	1.366086158
IGHV1-3	1.38571165	2.008099981	2.182092471	1.417850667
IGHV1-45	1.333805026	1.522136829	1.598902601	1.309509946
IGHV1-46	1.365751519	5.437028846	8.839483225	1.337586079
IGHV1-58	1.559791107	2.169877388	3.411009421	1.299125513
IGHV1-67	1.333805026	1.249856643	1.472920127	1.307826303
IGHV1-69	1.489927635	3.018292589	6.232804698	1.330605013
IGHV1-69-2	1.5586579	8.708266951	19.53667206	1.390924938
IGHV1OR15-1	1.368291594	1.422679667	3.64480906	1.308976095
IGHV1OR16-3	1.333805026	1.220896387	1.412729662	1.299125513
IGHV2-26	1.459811613	4.783050347	9.256749247	1.505521342
IGHV2-5	2.283938007	12.79492031	24.45745899	1.396765615
